파일명,영상제목,URL,향수_이름,향수_설명
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,러쉬 로즈 잼,흑설탕이 보글보글 끓고 있는 냄비에 장미들을 넣고 타기 직전까지 졸이면 날 것 같은 향입니다. 그리고 저는 거기에 약간 찐 고구마처럼 고소한 냄새도 살짝 나더라구요. 전체적으로 러쉬스러움이 묻어있는 달달한 장미향이라고 느꼈습니다.
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,메종 프란시스 커정 아라 로즈,깨끗하게 씻고 촉촉하게 스킨케어까지 마친 사람이 장미를 만지작만지작 하고 있을 때 날 것 같은 냄새를 느껴집니다. 되게 투명하고 맑은 느낌의 향인데 어딘가 모르게 따스함과 포근함이 더 있어요. 독특하진 않지만 대체불가한 장미향이라고 생각합니다.
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,구딸 파리 로즈 폼퐁,스파클링 로제 샴페인 같은 향으로 시작했다가 달달한 라즈베리 주스가 섞인듯한 장미 향으로 이어지고 차분한 머스크 향으로 마무리 됩니다. 영한 바이브와 우아함이 공존하는 장미향이 들며 추천합니다.
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,아쿠아 디 파르마 로사 노빌레,물에 담가놓은 장미 몇 송이의 장미 꽃잎 만 떼다가 향수로 만든 느낌이에요. 장미의 줄기 라던가 입 같은 건 잘 안들어가고 꽃잎만 들어간 인공적이지 않은 장미 향수 같아요.
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,펜할리곤스 루나,"상큼한 레몬과 오렌지향으로 시작해서 시원한 생장미향과 은은한 자스민 꽃향기, 씁쓸하면서도 신선한 풀향기로 이어지는 향수입니다. 신비롭고 샤랄라하면서도 은근히 중성적인 뉘앙스도 있어요."
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,딥티크 롬브르단로,가시 돋친 야생 장미와 거친 풀잎을 통째로 으깬 뒤에 진득하고 달달한 블랙커런트를 뿌린듯한 향입니다. 장미향기가 지배적이라기보다는 토마토 꼭지 냄새같은 풀향이 더 많이 나는 편이고 축축한 느낌도 있어서 비오는 날 뿌리는 향수로도 유명합니다. 
_5분컷_한국 인기 장미향 향수 리뷰_비교_생화향_ 중성적인 향_ 달달한 향 등 _ 미지의세계 MIJI_-PwNwYK9POg.txt,"(5분컷)한국 인기 장미향 향수 리뷰&비교🌹생화향, 중성적인 향, 달달한 향 등 | 미지의세계 MIJI",https://www.youtube.com/watch?v=-PwNwYK9POg,바이레도 로즈오브노맨즈랜드,메디컬한 냄새가 섞인 장미향이 납니다. 병원이나 치과에 가면 나는 소독제 냄새가 살짝 섞인 서늘한 장미향이나 난해하진 않다고 느꼈어요. 과하지 않은 베리의 달콤함과 시크함이 있는 장미향을 연상하게 합니다. 
_LFmall_ 흔치 않은 남녀공용 가을 향수를 발견했어요__HMrKppOr9yw.txt,[LFmall] 흔치 않은 남녀공용 가을 향수를 발견했어요!,https://www.youtube.com/watch?v=HMrKppOr9yw,TWW 오마주,"고혹적인 장미들과 나무들이 어우러진 숲에 들어간듯한 향에다가 클래식한 레더 향이 어우러진 향이에요."
_NO광고_가성비갑 향수 공병부터 호드백 향수까지_꿀템 모음_A0FGKMLmmXE.txt,(NO광고)가성비갑 향수 공병부터 호드백 향수까지💛꿀템 모음,https://www.youtube.com/watch?v=A0FGKMLmmXE,킬리안 문라이트 인 헤븐,"달콤한 망고향이랑 부드러운 코코넛 향이 어우러진 중성적인 과일향이거든요. 친구들이 이거를 딱 맡더니, '어 과일향인데 되게 고급지다 나 달달한 향 안 좋아하는데 이거 엄청 좋다' 이런 얘기를 하더라고요. 막연히 뭔가 드럭스토어에 파는 되게 흔하고 뻔한 핑크빛 향수 냄새가 나지 않아서 되게 재밌는 향수예요. 그리고 망고향 향수라는 거 자체가 흔치 않기도 하고 또 이 망고향을 정말 부내나게 잘 표현한 향수이기 때문에 주변 사람들에게 좋은 호드백을 받지 않았나 싶습니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,르라보 상탈 33,포근한 샌달우드 향해 촉촉한 비냄새에 가죽 냄새가 곁들여진 향수예요.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,르라보 베르가못 22,"자몽이나 오렌지, 레몬 같은 상큼한 과일이 열려 있는 나무가 가득한 곳에 간듯한 기분이 드는 시트러스 프레시 계열의 향입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,르라보 어나더 13,유니크하면서도 뇌쇄적이면서도 세심한 이미지의 향이죠.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,르라보 로즈 31,로즈는 남성성/여성성의 경계를 뛰어넘는 스파이시한 우디향이 섞인 장미향이예요. 이거 되게 신비롭고 매력있어서 맡아보시길 추천드릴게요.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,르라보 떼 누아 29,"시트러스를 비롯해서 무화과, 월계수잎 등의 밝은 느낌이 있으면서 시더우드, 베티버, 머스크 등의 다크한 이미지도 공존하고 있는 향입니다. 그러면서 산뜻한 블랙티향이 나면서도 쌉사래하고 중독적인 담뱃잎 향도 같이 나서 이 향도 진짜 인기 많은 향수죠."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,퍼퓸드말리 매스큘린 헤롯,위스키 냄새랑 시가 냄새랑 달달한 메이플 시럽 향기가 만나서 달콤 씁쓸한 향기를 자아내요.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,퍼퓸드말리 매스큘린 레이튼,톡 쏘면서도 상쾌한 향인데 성공한 남자를 떠올리게 하는 향입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,퍼퓸드말리 매스큘린 페가수스,"물기있는 플로럴 향에 바닐라, 엠버, 아몬드의 부드러우면서도 알싸한 향이 섞인듯한 느낌이 나요."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,퍼퓸드말리 매스큘린 퍼시벌,"프레시한 스킨향에 아로마틱 시트러스, 라벤더 향이 섞인 향입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,아쿠아 디 파르마 미르토 디 파나레아,"친환경 허브로 만든 비누로 깨끗하게 샤워하고 나온 듯한 향입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,아쿠아 디 파르마 피코 디 아말피,"지중해의 푸른 바다 옆에서 자라난 무화과 나무의 향기입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,아쿠아 디 파르마 아란치아 디 카프리,"잘 익은 귤을 까고 있는 듯한 느낌이 드는 향기입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,퍼퓸드말리 페미닌 델리나,완전 공주님 향 같아요. 풍성한 핑크빛 꽃다발에다가 달달한 리치 과즙을 뿌린듯한 향기입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,메모 파리 프렌치 레더,부드러운 스웨이드로 감싼 장미꽃 향기입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,메모 파리 마르파,튜베로즈의 볼륨있는 화이트 플로럴 향과 바닐라 향이 만나서 몽환적인 이미지를 만들어주는 향입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,메모 파리 아이리시 레더,"마치 푸른 초원을 달리는 야생마가 떠오르는 향이예요. 생기있는 그리너리함과 마테차향, 그리고 이국적인 레더향이 어우러진 향수입니다."
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,메모 파리 아프리칸 레더,아프리카의 화려하고 존재감이 뚜렷한 향신료와 그윽한 우디향이 만난 레더 향기입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 상탈 콜링,나무 둥치에 앉아서 우유를 섞은 식물 차를 마시는 듯한 기분이 드는 너무 편안한 우디향입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 시티즌X,고급스러운 호텔 옥상에서 드레스업하고 있을 때 뿌리고 싶은 씁쓸하면서도 포근한 파우더리한 향입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 더 헤도니스트,개척되지 않은 땅을 모험하는 기분이 드는 풀과 우디 그리고 머스크향이 한데 어우러집니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 골드 이모탈스,달콤한 엠버향이 섞인 플로럴향이라서 뿌리는 것만으로도 당 충전되는 기분이 물씬 듭니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 아웃캐스트 블루,대담한 이미지를 연출하기 좋은 토바코와 스파이시한 향기가 어우러진 노트입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 플뢰르 나르코티끄,수줍으면서도 관능적인 꽃향기를 원한다면 아주 제격인 향수입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 아이리스 포르셀라나,몽글몽글한 머스크 향과 우아한 아이리스 꽃향기가 어우러진 향기입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 러스트 인 파라다이스,입문자들도 즐길 수 있는 대중적이고 예쁜 프루티 플로럴 향이다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 콜론 352,깔끔하고 개운한 스킨향을 부담스럽지 않게 표현한 산뜻한 향입니다.
_광고X_ 매장엔 없는 꿀템_ 명품_ 니치향수 소용량ver 모음_L-0-XNavM-I.txt,"(광고X) 매장엔 없는 꿀템! 명품, 니치향수 소용량ver 모음",https://www.youtube.com/watch?v=L-0-XNavM-I,엑스니힐로 엑스플리시트,꽃다발을 달달한 초콜릿에 푹 찍은 것 같은 향에 은은한 샌달우드가 섞여 기분 좋은 향입니다.
_광고X_올리브영 향수_ 향기템 이거 사요__ 향튜버의 올영 향기템 추천_NDMmb2JRHBk.txt,"(광고X)올리브영 향수, 향기템 이거 사요!💚 향튜버의 올영 향기템 추천",https://www.youtube.com/watch?v=NDMmb2JRHBk,빌리 아일리시 향수 아이리시 넘버 2,"이 향수는 다크하고 묵직한 우디향으로 다가왔어요. 향이 느껴지기에, 동남아에 놀러갔을 때 우기에 가서 어둑한 분위기 속에서 마사지를 받으려고 차분하고 럭셔리한 스파에 가서 향긋한 나무냄새와 아로마 냄새 맡으며 대기하고 있는데 옆에서 직원이 팔로산토를 태우고 있어서 한층 더 마음이 릴렉싱 되는 상황이 연출되는 느낌이었습니다. 묵직한 우디의 중성적인 향이 느껴지며, 블랙 페퍼와 매혹적인 양귀비꽃, 사과꽃 향기가 나는데요. 인센스와 파피루스 향이 이국적인 무드로 피어납니다. 발리가 떠오르는데 해변 말고 요가하고 명상하는 숲 지역, 스파 샵의 느낌에 더 어우러진다고 생각해요. 스모키한 우디 향이 중후하게 퍼지고 에보니 스킨 머스크 향까지 더해져서 전체적으로 대담하고 깊은 향을 완성시켜 줍니다. 향이 되게 트렌디 해요."
